GEOID,county_name,state_name,year,median_home_value_with_mortgage,median_home_value_without_mortgage,pct_homeownership_black
29149,"Oregon County, Missouri",Missouri,2023,127100,105200,0
40135,"Sequoyah County, Oklahoma",Oklahoma,2023,150000,110100,53.2
21219,"Todd County, Kentucky",Kentucky,2023,171900,120000,51.4
46069,"Hyde County, South Dakota",South Dakota,2023,187500,120400,0
31127,"Nemaha County, Nebraska",Nebraska,2023,126800,120900,0
51021,"Bland County, Virginia",Virginia,2023,174000,122500,53.9
01123,"Tallapoosa County, Alabama",Alabama,2023,156700,128200,60.3
46067,"Hutchinson County, South Dakota",South Dakota,2023,184100,133300,0
55107,"Rusk County, Wisconsin",Wisconsin,2023,157900,141900,7
39077,"Huron County, Ohio",Ohio,2023,160700,155800,64.4
19105,"Jones County, Iowa",Iowa,2023,203100,160500,0
20107,"Linn County, Kansas",Kansas,2023,164500,164500,19.9
48451,"Tom Green County, Texas",Texas,2023,201900,167600,36.5
20197,"Wabaunsee County, Kansas",Kansas,2023,182700,173400,79.7
42007,"Beaver County, Pennsylvania",Pennsylvania,2023,194500,174200,41.1
40119,"Payne County, Oklahoma",Oklahoma,2023,243000,177400,21.6
29167,"Polk County, Missouri",Missouri,2023,202100,178600,71.3
55087,"Outagamie County, Wisconsin",Wisconsin,2023,252200,231600,28.7
51710,"Norfolk city, Virginia",Virginia,2023,277400,252200,31.1
48339,"Montgomery County, Texas",Texas,2023,339500,274300,52.4
24003,"Anne Arundel County, Maryland",Maryland,2023,457000,431700,55.8
53007,"Chelan County, Washington",Washington,2023,465100,434200,0
15007,"Kauai County, Hawaii",Hawaii,2023,811100,832600,28
08117,"Summit County, Colorado",Colorado,2023,767900,1028200,46.1
20077,"Harper County, Kansas",Kansas,2023,115200,57500,73.6
48263,"Kent County, Texas",Texas,2023,,73800,0
48253,"Jones County, Texas",Texas,2023,120100,81400,60.6
28101,"Newton County, Mississippi",Mississippi,2023,140200,87500,64.7
38079,"Rolette County, North Dakota",North Dakota,2023,133000,88600,0
13249,"Schley County, Georgia",Georgia,2023,205200,95000,69.7
29045,"Clark County, Missouri",Missouri,2023,142400,101600,0
28009,"Benton County, Mississippi",Mississippi,2023,108100,109700,89.2
20063,"Gove County, Kansas",Kansas,2023,154000,109800,0
35033,"Mora County, New Mexico",New Mexico,2023,186900,109900,0
31057,"Dundy County, Nebraska",Nebraska,2023,137500,114800,0
20041,"Dickinson County, Kansas",Kansas,2023,170700,115000,0
05001,"Arkansas County, Arkansas",Arkansas,2023,141600,115700,41
26153,"Schoolcraft County, Michigan",Michigan,2023,137700,115900,0
17163,"St. Clair County, Illinois",Illinois,2023,199000,117900,43.8
12007,"Bradford County, Florida",Florida,2023,216000,118200,40.9
40113,"Osage County, Oklahoma",Oklahoma,2023,198200,131000,62.1
20005,"Atchison County, Kansas",Kansas,2023,149000,146800,73.4
29001,"Adair County, Missouri",Missouri,2023,168700,150500,29.6
55001,"Adams County, Wisconsin",Wisconsin,2023,206000,158600,74.1
39157,"Tuscarawas County, Ohio",Ohio,2023,188200,161000,22.9
29009,"Barry County, Missouri",Missouri,2023,180200,165500,0
16007,"Bear Lake County, Idaho",Idaho,2023,274700,179800,0
16029,"Caribou County, Idaho",Idaho,2023,237100,191900,0
29101,"Johnson County, Missouri",Missouri,2023,231800,200900,16
48139,"Ellis County, Texas",Texas,2023,328300,262500,70.5
21211,"Shelby County, Kentucky",Kentucky,2023,280000,272400,48.8
08027,"Custer County, Colorado",Colorado,2023,442900,315100,0
16017,"Bonner County, Idaho",Idaho,2023,472800,375100,0
27163,"Washington County, Minnesota",Minnesota,2023,408200,385600,65.9
36079,"Putnam County, New York",New York,2023,456000,433100,65.2
08093,"Park County, Colorado",Colorado,2023,516100,449900,38.8
45089,"Williamsburg County, South Carolina",South Carolina,2023,121500,74900,67.2
31009,"Blaine County, Nebraska",Nebraska,2023,132100,83800,0
05053,"Grant County, Arkansas",Arkansas,2023,192400,95600,24.5
29093,"Iron County, Missouri",Missouri,2023,127300,97700,38.2
17095,"Knox County, Illinois",Illinois,2023,111700,98000,37.4
35019,"Guadalupe County, New Mexico",New Mexico,2023,190500,100500,0
05081,"Little River County, Arkansas",Arkansas,2023,122800,104000,72
20209,"Wyandotte County, Kansas",Kansas,2023,175800,114200,43
42059,"Greene County, Pennsylvania",Pennsylvania,2023,167100,121800,26
29201,"Scott County, Missouri",Missouri,2023,152000,126900,32.8
18123,"Perry County, Indiana",Indiana,2023,153000,128100,0
26003,"Alger County, Michigan",Michigan,2023,183400,151900,0
54069,"Ohio County, West Virginia",West Virginia,2023,165700,164700,17.4
30069,"Petroleum County, Montana",Montana,2023,,176600,0
29071,"Franklin County, Missouri",Missouri,2023,221100,201200,50.9
21017,"Bourbon County, Kentucky",Kentucky,2023,211900,211200,47.3
30013,"Cascade County, Montana",Montana,2023,251200,231800,51
18127,"Porter County, Indiana",Indiana,2023,273200,234800,45.2
12031,"Duval County, Florida",Florida,2023,289600,234900,43.1
38007,"Billings County, North Dakota",North Dakota,2023,414100,261800,0
51073,"Gloucester County, Virginia",Virginia,2023,295000,274700,69.1
56011,"Crook County, Wyoming",Wyoming,2023,278100,275800,0
17097,"Lake County, Illinois",Illinois,2023,339900,296200,42.4
13211,"Morgan County, Georgia",Georgia,2023,318700,329800,53
51099,"King George County, Virginia",Virginia,2023,414000,332600,64.3
51199,"York County, Virginia",Virginia,2023,412700,406500,54.4
48085,"Collin County, Texas",Texas,2023,458800,419300,41.6
24009,"Calvert County, Maryland",Maryland,2023,443300,429800,75.4
34039,"Union County, New Jersey",New Jersey,2023,495100,475800,47.1
51043,"Clarke County, Virginia",Virginia,2023,559400,478300,78.1
20089,"Jewell County, Kansas",Kansas,2023,134300,50800,24.2
46095,"Mellette County, South Dakota",South Dakota,2023,81400,56700,0
28151,"Washington County, Mississippi",Mississippi,2023,118700,80300,47.3
12123,"Taylor County, Florida",Florida,2023,197800,80300,41.4
20205,"Wilson County, Kansas",Kansas,2023,103500,87600,0
28161,"Yalobusha County, Mississippi",Mississippi,2023,119500,89100,65
28095,"Monroe County, Mississippi",Mississippi,2023,150600,94300,62
21069,"Fleming County, Kentucky",Kentucky,2023,133800,104400,30.2
46053,"Gregory County, South Dakota",South Dakota,2023,175000,107000,100
38067,"Pembina County, North Dakota",North Dakota,2023,146100,110700,0
12067,"Lafayette County, Florida",Florida,2023,150000,112100,45.8
26135,"Oscoda County, Michigan",Michigan,2023,133100,117700,86.7
48065,"Carson County, Texas",Texas,2023,186500,117900,0
26119,"Montmorency County, Michigan",Michigan,2023,154800,120400,87.6
13181,"Lincoln County, Georgia",Georgia,2023,209900,120800,58.3
48077,"Clay County, Texas",Texas,2023,179300,144900,98.4
48123,"DeWitt County, Texas",Texas,2023,192100,149600,33.7
32015,"Lander County, Nevada",Nevada,2023,230500,153900,0
08011,"Bent County, Colorado",Colorado,2023,119100,154500,0
37057,"Davidson County, North Carolina",North Carolina,2023,222500,171400,46.2
47121,"Meigs County, Tennessee",Tennessee,2023,191100,175200,82.1
04003,"Cochise County, Arizona",Arizona,2023,226800,175200,50.4
17049,"Effingham County, Illinois",Illinois,2023,185300,175400,0
40109,"Oklahoma County, Oklahoma",Oklahoma,2023,225200,179300,37.8
47015,"Cannon County, Tennessee",Tennessee,2023,249400,184800,93.7
39169,"Wayne County, Ohio",Ohio,2023,213200,192300,42.3
56043,"Washakie County, Wyoming",Wyoming,2023,173200,199400,98.9
42099,"Perry County, Pennsylvania",Pennsylvania,2023,233300,204900,40.4
47011,"Bradley County, Tennessee",Tennessee,2023,247300,208600,32.3
13177,"Lee County, Georgia",Georgia,2023,232100,212300,58.8
01083,"Limestone County, Alabama",Alabama,2023,270800,222700,60.8
20121,"Miami County, Kansas",Kansas,2023,287400,245000,38.8
48187,"Guadalupe County, Texas",Texas,2023,299700,248400,72.5
08095,"Phillips County, Colorado",Colorado,2023,251500,260700,0
50023,"Washington County, Vermont",Vermont,2023,305900,272000,26.6
27053,"Hennepin County, Minnesota",Minnesota,2023,382200,363500,26.7
16085,"Valley County, Idaho",Idaho,2023,593800,606600,0
48261,"Kenedy County, Texas",Texas,2023,,0,0
21051,"Clay County, Kentucky",Kentucky,2023,121300,68500,95.5
20135,"Ness County, Kansas",Kansas,2023,95700,79100,0
05037,"Cross County, Arkansas",Arkansas,2023,142200,81000,39.7
20147,"Phillips County, Kansas",Kansas,2023,98100,89000,0
13161,"Jeff Davis County, Georgia",Georgia,2023,156800,92800,42.6
28163,"Yazoo County, Mississippi",Mississippi,2023,174400,100400,40.3
32027,"Pershing County, Nevada",Nevada,2023,201900,103700,0
19047,"Crawford County, Iowa",Iowa,2023,159000,111500,24.2
20097,"Kiowa County, Kansas",Kansas,2023,175000,112100,0
18079,"Jennings County, Indiana",Indiana,2023,166300,123600,79
13169,"Jones County, Georgia",Georgia,2023,193600,128500,88.5
23029,"Washington County, Maine",Maine,2023,163700,128700,26
53023,"Garfield County, Washington",Washington,2023,256800,130200,0
13293,"Upson County, Georgia",Georgia,2023,165200,132600,42
13225,"Peach County, Georgia",Georgia,2023,221500,138900,47.9
47049,"Fentress County, Tennessee",Tennessee,2023,167800,139300,80.6
18111,"Newton County, Indiana",Indiana,2023,167600,141100,99.5
04027,"Yuma County, Arizona",Arizona,2023,234000,142000,37.1
30011,"Carter County, Montana",Montana,2023,262500,162500,0
24023,"Garrett County, Maryland",Maryland,2023,235600,183700,81
41037,"Lake County, Oregon",Oregon,2023,233100,186300,0
55077,"Marquette County, Wisconsin",Wisconsin,2023,209300,187700,40.4
08105,"Rio Grande County, Colorado",Colorado,2023,217000,208500,34.2
37081,"Guilford County, North Carolina",North Carolina,2023,246300,210500,40.6
39089,"Licking County, Ohio",Ohio,2023,265500,224500,59
13123,"Gilmer County, Georgia",Georgia,2023,294300,255000,100
16069,"Nez Perce County, Idaho",Idaho,2023,290600,292400,0
12089,"Nassau County, Florida",Florida,2023,353500,345800,69.6
49023,"Juab County, Utah",Utah,2023,372800,362700,100
41047,"Marion County, Oregon",Oregon,2023,387700,369000,43.6
08039,"Elbert County, Colorado",Colorado,2023,668600,649600,94.4
49043,"Summit County, Utah",Utah,2023,991700,1023300,11.5
01011,"Bullock County, Alabama",Alabama,2023,124300,57700,61.8
05041,"Desha County, Arkansas",Arkansas,2023,107800,66100,46.3
28013,"Calhoun County, Mississippi",Mississippi,2023,109300,75900,54.3
13263,"Talbot County, Georgia",Georgia,2023,183000,78400,83
48179,"Gray County, Texas",Texas,2023,151500,80400,56.2
40003,"Alfalfa County, Oklahoma",Oklahoma,2023,136000,88000,0
13017,"Ben Hill County, Georgia",Georgia,2023,137800,95700,38.4
28131,"Stone County, Mississippi",Mississippi,2023,188000,104700,67.3
18125,"Pike County, Indiana",Indiana,2023,158100,106400,85.5
29175,"Randolph County, Missouri",Missouri,2023,157700,109300,48.5
20151,"Pratt County, Kansas",Kansas,2023,118900,112800,100
28141,"Tishomingo County, Mississippi",Mississippi,2023,156000,113800,77.6
02180,"Nome Census Area, Alaska",Alaska,2023,310500,114200,0
47087,"Jackson County, Tennessee",Tennessee,2023,169500,115200,0
46037,"Day County, South Dakota",South Dakota,2023,190300,116900,0
48203,"Harrison County, Texas",Texas,2023,220400,121500,54.4
37197,"Yadkin County, North Carolina",North Carolina,2023,192000,155500,41.5
48001,"Anderson County, Texas",Texas,2023,176400,168100,37
05015,"Carroll County, Arkansas",Arkansas,2023,205100,170300,0
27099,"Mower County, Minnesota",Minnesota,2023,172300,171200,30.4
35015,"Eddy County, New Mexico",New Mexico,2023,231000,179000,53.3
41055,"Sherman County, Oregon",Oregon,2023,218800,194600,0
18183,"Whitley County, Indiana",Indiana,2023,209400,198600,0
04023,"Santa Cruz County, Arizona",Arizona,2023,221200,202400,68.4
47179,"Washington County, Tennessee",Tennessee,2023,252000,206000,28.1
51181,"Surry County, Virginia",Virginia,2023,249400,217400,75
42011,"Berks County, Pennsylvania",Pennsylvania,2023,248100,223100,45.4
19153,"Polk County, Iowa",Iowa,2023,256500,230200,29.5
51131,"Northampton County, Virginia",Virginia,2023,300200,239800,54.3
27039,"Dodge County, Minnesota",Minnesota,2023,272900,248900,0
46083,"Lincoln County, South Dakota",South Dakota,2023,324700,320300,27
56033,"Sheridan County, Wyoming",Wyoming,2023,365700,320600,0
51683,"Manassas city, Virginia",Virginia,2023,433500,441500,68.4
49029,"Morgan County, Utah",Utah,2023,618800,540600,0
13167,"Johnson County, Georgia",Georgia,2023,124300,57100,67.2
13307,"Webster County, Georgia",Georgia,2023,127000,75300,83.2
13053,"Chattahoochee County, Georgia",Georgia,2023,164200,76100,49.4
13091,"Dodge County, Georgia",Georgia,2023,183400,80900,62.5
32009,"Esmeralda County, Nevada",Nevada,2023,285300,83100,0
31091,"Hooker County, Nebraska",Nebraska,2023,126100,84100,0
48145,"Falls County, Texas",Texas,2023,106900,91100,69.1
28037,"Franklin County, Mississippi",Mississippi,2023,100700,92300,77.6
20035,"Cowley County, Kansas",Kansas,2023,121000,93600,56.4
17047,"Edwards County, Illinois",Illinois,2023,100600,95400,79.2
48369,"Parmer County, Texas",Texas,2023,167100,97600,68.4
54089,"Summers County, West Virginia",West Virginia,2023,139300,108200,87.3
29215,"Texas County, Missouri",Missouri,2023,132400,116900,76.5
26013,"Baraga County, Michigan",Michigan,2023,134500,117100,0
48111,"Dallam County, Texas",Texas,2023,165400,126700,0
12133,"Washington County, Florida",Florida,2023,195300,128300,66.9
39059,"Guernsey County, Ohio",Ohio,2023,168200,132800,19.5
36117,"Wayne County, New York",New York,2023,171700,143200,58.9
37075,"Graham County, North Carolina",North Carolina,2023,195300,144500,0
26113,"Missaukee County, Michigan",Michigan,2023,174100,147300,83.7
17151,"Pope County, Illinois",Illinois,2023,168100,153000,95.6
27105,"Nobles County, Minnesota",Minnesota,2023,202200,156800,37.4
38073,"Ransom County, North Dakota",North Dakota,2023,185200,159200,7.6
54057,"Mineral County, West Virginia",West Virginia,2023,199300,161800,59.7
26075,"Jackson County, Michigan",Michigan,2023,190000,171800,26.7
18097,"Marion County, Indiana",Indiana,2023,218600,178000,38.4
55081,"Monroe County, Wisconsin",Wisconsin,2023,204500,184100,16.7
55097,"Portage County, Wisconsin",Wisconsin,2023,243400,212500,27.7
51820,"Waynesboro city, Virginia",Virginia,2023,241200,220200,39.7
34007,"Camden County, New Jersey",New Jersey,2023,269200,248000,47.2
46099,"Minnehaha County, South Dakota",South Dakota,2023,276800,251400,22.8
51171,"Shenandoah County, Virginia",Virginia,2023,267600,262000,41.4
33009,"Grafton County, New Hampshire",New Hampshire,2023,306200,291500,23.7
47037,"Davidson County, Tennessee",Tennessee,2023,391600,374600,39.3
48229,"Hudspeth County, Texas",Texas,2023,76100,46900,100
20025,"Clark County, Kansas",Kansas,2023,76700,78900,0
31049,"Deuel County, Nebraska",Nebraska,2023,115900,90900,0
22003,"Allen Parish, Louisiana",Louisiana,2023,161600,91400,52.9
22041,"Franklin Parish, Louisiana",Louisiana,2023,139400,94200,56.7
13155,"Irwin County, Georgia",Georgia,2023,111000,94400,55.4
19133,"Monona County, Iowa",Iowa,2023,156700,100000,0
29223,"Wayne County, Missouri",Missouri,2023,139600,103700,95
04012,"La Paz County, Arizona",Arizona,2023,216100,104600,70.4
48421,"Sherman County, Texas",Texas,2023,137700,118400,0
20171,"Scott County, Kansas",Kansas,2023,200200,124200,0
01033,"Colbert County, Alabama",Alabama,2023,183000,130400,44
46123,"Tripp County, South Dakota",South Dakota,2023,144600,131200,0
47079,"Henry County, Tennessee",Tennessee,2023,158900,135000,60.2
29097,"Jasper County, Missouri",Missouri,2023,165800,144200,30.1
19139,"Muscatine County, Iowa",Iowa,2023,185300,157600,42.1
18091,"LaPorte County, Indiana",Indiana,2023,184500,173600,53.5
47063,"Hamblen County, Tennessee",Tennessee,2023,199200,175400,56.6
39133,"Portage County, Ohio",Ohio,2023,225500,184000,35.1
39109,"Miami County, Ohio",Ohio,2023,220700,190700,53
21029,"Bullitt County, Kentucky",Kentucky,2023,245200,207700,21
42043,"Dauphin County, Pennsylvania",Pennsylvania,2023,227200,211900,37.5
06035,"Lassen County, California",California,2023,276100,224400,30
37099,"Jackson County, North Carolina",North Carolina,2023,282600,229500,17.1
48477,"Washington County, Texas",Texas,2023,279600,259000,50.2
16083,"Twin Falls County, Idaho",Idaho,2023,303600,274300,0
17111,"McHenry County, Illinois",Illinois,2023,291700,275500,57.2
17093,"Kendall County, Illinois",Illinois,2023,300500,291900,72.6
09120,"Greater Bridgeport Planning Region, Connecticut",Connecticut,2023,406800,381300,44.2
35031,"McKinley County, New Mexico",New Mexico,2023,134800,56100,34.4
35021,"Harding County, New Mexico",New Mexico,2023,208300,58800,100
05067,"Jackson County, Arkansas",Arkansas,2023,101500,73300,37.6
05123,"St. Francis County, Arkansas",Arkansas,2023,102800,83300,43.8
46021,"Campbell County, South Dakota",South Dakota,2023,127000,84000,0
54019,"Fayette County, West Virginia",West Virginia,2023,119900,87100,50.5
05135,"Sharp County, Arkansas",Arkansas,2023,105800,87300,0
29171,"Putnam County, Missouri",Missouri,2023,116000,88200,0
28077,"Lawrence County, Mississippi",Mississippi,2023,129900,89300,73.4
48391,"Refugio County, Texas",Texas,2023,94100,95000,53.6
01007,"Bibb County, Alabama",Alabama,2023,165000,99000,54
17169,"Schuyler County, Illinois",Illinois,2023,114100,100400,0
28159,"Winston County, Mississippi",Mississippi,2023,173300,102000,55.7
29025,"Caldwell County, Missouri",Missouri,2023,182100,124600,94.4
54049,"Marion County, West Virginia",West Virginia,2023,184100,133600,41.4
17099,"LaSalle County, Illinois",Illinois,2023,167200,140900,20.2
36107,"Tioga County, New York",New York,2023,167000,141600,97.8
13031,"Bulloch County, Georgia",Georgia,2023,213600,145800,28.1
19043,"Clayton County, Iowa",Iowa,2023,164100,147700,0
26083,"Keweenaw County, Michigan",Michigan,2023,205900,166200,0
